node,in_degree,out_degree,total_sent,total_received,avg_sent,avg_received,degree_ratio,transaction_count,max_sent,min_sent,std_sent,pagerank,betweenness,closeness,eigenvector,clustering_coeff,triangle_count,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
93b3fccd-c5ba-444b-bb18-e7c874398008,4,8,1836.814810567846,1413.7978159017127,229.60185132098076,353.4494539754282,2.0,12,387.3784020415241,62.30595714123629,123.40402996617355,0.001081877876018866,0.00455471566457784,0.2283906907138996,0.0026002601122543374,0.0,0,0.842199,-0.074218474,0.017979577,0.5575839,0.2598664,-0.75073165,-0.42427304,-0.508912,-0.5574274,0.23555896,0.13132887,-0.14332777,-0.42287067,0.069255,-0.19032094,-0.18994558,0.040906858,-0.7704027,-0.35092992,-0.26372358,0.18592311,0.12600079,-0.15498357,-0.5452457,-0.6417135,0.55512804,-0.6778635,-0.55816215,-0.46104658,-0.5072185,0.55606765,-0.49898937,0.3004167,0.42402917,-0.2196998,-0.09668571,0.22268675,0.48679516,0.09179015,0.23507021,-0.33748648,0.038169667,0.50575143,-0.47851557,0.3641715,0.13329229,-0.5928616,-0.27723318,-1.2161229,-0.1212925,-0.43650395,0.371505,0.6022518,1.0000812,-0.30361065,0.2505781,0.07193441,-0.16795622,0.1992067,0.6109262,0.50879836,0.023765331,0.2347009,-0.68990314
9aaf1dda-7fb1-40dd-b6a5-12c7ea2a7b60,3,5,1636.6396907601113,1028.6624613192776,327.3279381520223,342.88748710642585,1.6666666666666667,8,495.9941479562253,254.5211269053817,90.00211788978402,0.0005360281391613734,0.001352602961245395,0.22002435761649522,0.00362942337687809,0.0,0,-0.6979895,-0.29905275,0.2607027,-0.1105558,-0.14584394,-0.3169058,0.11540564,-0.1886481,-0.44264528,0.9179685,-0.1750466,-0.9425338,-0.87063724,0.27257353,-0.2352676,0.5603703,-0.1339023,-0.4035304,-0.09935472,-0.1336815,0.08409698,0.4016463,0.43856478,-1.3065119,-0.65350115,0.20993567,-0.89097,-0.27994415,0.6587224,-0.2921784,0.659433,0.008950743,0.21724443,0.25214788,-0.4597617,0.3494543,-0.21065174,0.03971875,0.10726399,-0.12922241,-0.4298848,-0.03684448,-0.32109076,0.045001663,-0.3983406,-0.22455989,-0.115035124,0.28481936,1.1604214,-0.79219836,-0.94849217,0.21486224,0.39623898,-0.40585765,0.5430434,-0.17519155,0.26626155,-0.015492265,-0.31042305,-0.016720988,-0.5168844,0.03429707,0.6828753,0.23744726
50d52849-dfe3-45dc-9b70-11733e460afb,6,3,156.99438272391873,1603.784549725796,52.33146090797291,267.29742495429934,0.5,9,103.2958793818493,14.438038906496372,37.434985108157264,0.001325843458728328,0.002495015743117576,0.2530958502181524,0.017837379496886397,0.0,0,0.294934,-0.26331273,-0.18664728,0.13331352,0.5834112,0.0916304,-1.0031766,0.1622057,0.46182767,0.30284637,0.17724526,-0.5874993,-0.6818308,-0.17341566,0.4544392,0.5449647,-0.04389647,-0.52515745,-0.23584768,0.4836546,0.33509028,0.60853684,0.12174152,-1.2080504,-0.32340515,0.35761392,-0.98904514,0.04916923,-0.017475346,-0.84490347,0.0323264,-0.07002913,0.16709377,-0.12280901,0.10265371,-0.24038355,-0.6094379,0.3160043,0.49371272,-0.7569954,-0.5834377,-0.11110865,-0.12175339,0.288373,-0.00934888,-0.5083619,0.36239028,-0.35392034,0.3253724,-1.0255848,0.20418836,0.40046075,0.3028513,0.041718703,0.4082188,-0.17537998,0.54556775,0.10238233,-0.31019968,0.24489604,-0.11931657,0.5208456,-0.21435651,0.3762122
e69c23b6-1097-486d-ad17-3862fe253491,10,5,1256.4426522672359,2390.7454114660873,251.28853045344718,239.07454114660874,0.5,15,423.66655041305177,81.56702469500725,115.10568108244226,0.0011319760272450218,0.004204359182907115,0.25970183207198766,0.01908195912340896,0.009523809523809525,1,0.10904104,-0.4866006,0.18932165,0.14144255,-0.77572346,-0.7395683,-0.061043076,-0.3409552,0.19694233,0.25958955,0.0668716,-0.17538635,-0.21117637,-0.6705504,0.18353848,0.2822569,0.1348297,0.06031124,0.19732484,0.56663066,0.81436956,-0.072179206,-0.34205577,-0.70857763,0.1337354,0.16060512,-0.8248735,-0.22896117,-0.039383084,-0.30678457,0.5051895,0.15634438,-0.21156974,-0.40473503,0.30366027,0.5089349,-0.26803306,0.07617798,0.11482624,-0.024125438,-0.80581003,-0.6241581,-0.0111461235,0.30651557,1.5182065,-0.33525124,0.43566,0.023604112,0.21942186,-0.33380067,-0.5983609,1.1490809,-0.3722466,0.83789164,0.40497774,0.28684226,0.5520636,0.768225,0.17810191,-0.07377586,0.25245982,0.16638872,-0.28528294,-0.046822563
6aad36a6-5733-4bdf-b261-973e43ebe4cd,7,3,348.1349743842286,2143.687871727733,116.04499146140954,306.2411245325333,0.42857142857142855,10,271.94776006301646,24.910075279537388,110.76419534637174,0.0015742725108460888,0.0026768543110066044,0.24025586562171927,0.02147636319940977,0.0,0,-0.06960913,0.17899442,-0.5159745,-0.14857179,-0.20414479,-0.9358699,-0.029282892,-1.1922051,-1.0337116,0.25396293,0.32791084,-0.6907643,-0.4918833,0.347917,0.055110283,-0.10870319,0.11997373,-0.39671403,0.19090499,0.46871728,-0.106156185,0.20266634,0.26890817,-0.46658608,0.114639774,0.3418812,-0.4346833,-0.40714696,0.048550174,-0.37349114,-0.5748022,0.30645594,-0.3947707,-0.205415,0.039042413,-0.9781914,-0.114191175,0.06092266,0.6426286,0.5803507,0.105137035,0.23935579,-1.0030357,0.37207094,0.18744421,0.05838908,0.059419233,-0.5522783,-0.051435154,-0.5770214,-0.1498782,0.574991,-0.054045275,0.11104086,0.33221415,0.38401693,-0.54924184,-1.0423776,0.055274736,-0.082120925,-0.14018388,-0.5050678,-0.5767659,0.2625859
5a326076-f7b7-4ddd-b673-c6284b89b7f7,6,4,812.2053418592939,2093.4859974665496,203.05133546482347,348.9143329110916,0.6666666666666666,10,460.6398299239028,56.60641663783962,164.70238029884197,0.001318575279811252,0.004028397910865754,0.24681760186646182,0.022718858915803046,0.0,0,0.25635326,-0.079348445,-0.24388778,-0.24416405,-0.03765943,-0.61377287,0.3486631,-0.81065416,-0.40983275,-0.22887957,0.62294257,0.053500555,0.16223513,0.7017284,0.30777863,-0.07552908,0.07199381,0.37980983,0.7041562,-0.08695056,0.3110368,0.2248561,0.17219931,-1.0389667,0.35443324,0.6783209,-0.7048795,-0.59634733,0.24537165,-0.070098996,-0.34271523,-0.64617634,-0.29074627,-0.59327084,0.11424843,-0.50092036,0.1484851,-0.35002962,0.1517539,0.6398658,-0.17013493,0.9233354,-0.38644233,0.32265958,0.59335095,0.22142039,-0.103541486,-0.51655877,0.11851967,-0.36485818,-0.2811888,0.016103609,-0.0052607497,-0.0035549046,-0.048001938,0.9013055,-0.27495095,-0.5944489,0.04156866,-0.23171957,-0.15593821,-0.27265897,-0.2848797,0.8100946
23964c88-9f73-40b7-b84d-6a2d0b2b1a46,4,6,1365.2484986378468,910.6203168950533,227.54141643964113,227.65507922376332,1.5,10,496.7338927465439,58.95219233994432,143.35452361215945,0.001367251962599612,0.004143647926427285,0.2396130014714301,0.010888429692115016,0.0,0,-0.32365507,-0.3372633,0.030673677,0.070508726,-0.16295327,-0.61959237,0.33772188,-0.059696108,-0.74553144,-0.021503445,0.24777538,-0.7570928,-0.4260741,-0.71589994,-0.45440367,0.32377735,-0.06449518,0.27638048,-0.4462179,0.9234037,0.19893873,-0.14566922,-0.14889842,-0.05679748,0.0312682,0.28139326,0.4415642,0.20066753,0.5326988,0.06687925,-0.6068944,0.008150115,-0.28987375,-0.1882179,-0.97376716,-0.08769108,-0.29159278,-0.18052842,-0.67984575,0.11176174,-0.1098612,0.21349624,0.33602595,-0.0066439775,-0.36128333,-0.08536015,0.088796824,-0.757094,-0.3997141,-0.5673548,-0.16968133,0.13836515,-0.35675758,0.5120084,0.27308244,0.3604377,0.39371833,0.031603057,-0.6975593,0.35190424,-0.7866174,-0.4365201,-0.025493715,0.5832814
bda32ff0-a6eb-4e3d-b117-67e18334ffe1,5,6,1163.064585055146,1646.774634547876,193.844097509191,329.3549269095752,1.2,11,448.603067501387,24.983704204558805,167.4128608599234,0.0009278162963158216,0.0038967552209072005,0.24509804654119163,0.0202301393889072,0.0,0,0.030404137,-0.34996486,0.15350465,-0.52185786,-0.110375844,-0.45655388,-0.13787924,-1.0700492,-0.64233863,0.57138735,0.28075993,-0.46316814,-0.42403108,-0.62552834,-0.26861742,-0.1579492,-0.17935921,0.346847,-0.45233953,0.8126241,0.061828975,-0.7188814,-0.061991103,-0.010465644,0.41480932,-0.030258717,0.1983092,0.57051855,-0.2529513,-0.2982394,-0.052926097,0.2647152,-0.08459564,-0.93576974,-0.9352289,-0.50356716,0.28354114,0.09781934,-0.1539092,-0.6026945,0.24871746,0.5513019,-0.05938115,-0.6484726,0.5213137,-0.2821927,-0.7691206,-0.38246238,0.13682064,-0.33238727,0.0052606594,0.69880563,-0.06764261,0.12204154,0.40199772,-0.12700182,0.5209515,-0.4587756,-0.89380765,0.12431367,-0.56191313,-0.32869577,-0.3234163,0.52506673
a38edda7-5ab4-4081-a43c-70965a776e06,14,15,14370.186522139553,19462.347679592865,958.0124348093035,1390.1676913994904,1.0714285714285714,29,1947.2457689338685,123.34168859120516,645.6638522183941,0.001489428863817595,0.004021836443548498,0.24244377284003177,0.02496907762015337,0.1794871794871795,14,0.6979039,0.23929891,-0.45239878,0.286321,0.63936245,0.08780049,0.058239464,-0.32325602,0.09760564,-0.19939637,0.36041564,-0.2514552,0.11866773,0.36639574,0.060008757,0.83532083,0.17022206,0.31283587,-0.18714246,0.3654603,-0.15782665,0.99484223,0.11467097,-0.13307676,-0.5723921,0.2797552,-0.16496436,-0.4081736,0.14808531,-0.22165032,0.18141522,0.2492481,-0.4996168,-0.37506965,0.052022662,-0.20497042,-0.3788653,-0.14356644,-0.054724425,-0.2510834,0.3194732,0.5768504,-0.35172126,-0.68595093,0.53838736,-0.35488024,-0.92081606,-0.35850412,-0.09512,0.57614744,-0.15533014,1.0538158,-0.39750502,0.1982382,0.07225216,-0.09680611,-0.26037747,-0.124033876,-0.59472,-0.12143373,-0.4545761,0.40943807,0.36979705,0.331102
e6f2bb83-f542-4a83-b475-f743f2876be0,5,3,664.2612391146241,858.4291320456631,221.42041303820804,171.68582640913263,0.6,8,312.7848348481876,110.90530715661431,83.52204280129192,0.0007534077228913596,0.0015674506279297763,0.22520554390696138,0.006267010625681655,0.0,0,0.4743391,0.28203827,0.25937054,0.20962867,0.19499953,-1.0369825,-0.005652574,-0.25121054,0.10214956,0.40653738,0.3681691,0.34702697,0.027865548,-0.16307732,0.39778692,0.33644786,-0.031592604,-1.1685756,-0.3013477,0.26119083,-0.047588583,1.2078933,-0.28905547,-0.84324235,-0.81039375,-0.092854746,-0.07409479,0.5618566,0.23181924,-1.0306224,-0.27503598,0.7587946,0.09778975,0.47705677,-0.3320601,0.5496506,-0.19442332,0.16317825,-0.5872833,-0.5321822,-0.97892255,0.9775806,-0.23789924,-0.5700592,0.47190556,-0.4565548,0.33980548,0.8185652,0.8042055,-0.16154863,1.0535411,-0.68639475,-0.4886642,0.29836684,0.050734177,-0.29929906,-0.31829977,-0.21406673,-0.29656032,-0.5498993,0.13617654,-0.050408456,-0.22916527,-0.1805069
89683f4d-910c-4b5f-843c-0e6a16e24cb9,4,4,966.6816517504822,1037.6766143306245,241.67041293762054,259.4191535826561,1.0,8,402.53554494798834,47.67233268699462,159.573143911192,0.0008114797981934015,0.001296776896726054,0.2283906907138996,0.0065079006470809995,0.0,0,0.48982352,0.20243943,-0.21741605,0.79663074,0.2096899,-1.0454054,-0.3592108,-0.35734206,-0.896982,0.3438124,0.19246663,-0.13375928,0.30570784,-0.6963471,-0.31666687,0.36262357,0.8677318,-0.9478722,-0.18181399,0.60859656,0.71520686,1.0231388,-0.2987869,-0.21733633,-0.25206915,-0.38703135,-0.33691975,0.17722155,-0.0031055096,-0.83167213,-0.25467992,0.3658922,0.21163668,0.40286684,0.049996804,0.68028504,-0.06399536,0.4562014,0.22314626,0.006116757,-0.7486738,0.28317738,-0.32961547,-0.38333493,0.9233189,-0.17081827,0.13058624,0.8363396,0.054709323,-0.5875607,0.5728955,0.20846526,-0.61785847,0.65597844,0.27743185,-0.6065678,-0.15700038,0.39510605,-0.5110679,-0.29340947,0.06996232,0.29255202,-0.0836177,-0.33681956
f9164d41-46b9-4f19-87d0-bb866cf0723d,4,5,1655.7580928827244,971.9156454823014,331.1516185765449,242.97891137057536,1.25,9,472.1846646365923,237.42408907081523,91.84567559353327,0.0006507706608424849,0.002866537982127781,0.2289746743489189,0.017210006309658465,0.0,0,-0.019535493,0.11679965,-0.07905173,0.024687713,0.5904933,-0.2720187,-0.13733421,-0.18615402,-0.43076718,-0.21051042,1.0707787,0.13027015,0.11608854,-0.15559387,0.03442805,-0.31269288,0.09220112,-0.029099934,0.3085565,0.27550474,-0.02178025,0.13520978,-0.417968,-1.2322022,-0.4892516,0.74751943,-0.20525655,0.9238563,0.06598092,0.18488918,-0.10093367,0.19831207,0.31390002,0.13104422,0.069283605,-0.27573088,0.68380815,-0.17514768,-1.0048703,-0.14563654,0.35200384,0.40942574,-0.84974736,0.18365753,0.39519098,-0.021682799,-0.10301344,-0.7973656,-0.28673452,-0.24899392,0.11747672,0.23019664,0.66929656,-0.3369745,0.5412667,-0.9939299,-0.28659216,-0.7892472,-0.53968006,-0.77399254,0.02700169,-0.2205094,0.5500176,0.6159364
a394b507-94d4-4afe-8c4b-0c6cc4318730,6,2,516.3800998729075,1651.0259052806564,258.19004993645376,275.17098421344275,0.3333333333333333,8,264.38200602320023,251.99809384970723,6.191956086746501,0.0009219902243851688,0.0007802691557913939,0.24455040939648687,0.02480717292730071,0.0,0,0.38759312,0.43582916,0.3784644,-0.49368048,-0.2755912,-0.5723412,-0.056740046,-0.32047513,0.31542933,0.092174105,0.9770731,0.792222,-0.79678386,0.102246575,-0.10626229,0.73037255,0.15642835,-0.055607997,-0.37982026,0.6845301,0.6820413,0.19626077,-0.15379669,-0.8054183,-0.8451539,0.006261523,0.06164216,0.7265853,0.5037182,0.17641109,0.28468552,0.31178316,-0.32466426,-0.25287125,0.2690513,0.687739,1.1241112,-0.5127184,-0.25812474,0.18332815,-0.08596904,0.46369484,-0.61403346,-0.5289473,-0.07886105,0.08804878,-0.95290524,-0.66603535,-0.3809628,0.09820094,-0.44843087,-0.08625688,0.00682475,-0.32424596,1.0232601,0.2206642,-0.08855933,-0.59889513,0.11672338,-0.31742468,-0.26737806,-0.8254392,0.72174025,0.22819518
696ac36d-b1ee-4456-9c77-c3d4a3bbb93c,6,4,1207.7237372263162,944.3588969034882,301.93093430657905,157.3931494839147,0.6666666666666666,10,487.96225688888615,177.366191516687,119.10527575850807,0.0014843816891464208,0.0028228623974765996,0.24849875102145536,0.008740977631546814,0.0,0,-0.08643676,-0.14497915,-0.14201099,-0.25142065,0.41808596,0.21114264,0.8796796,0.16326822,-0.6045878,0.16276583,-0.27849272,-0.09505903,-0.21887083,-0.51858205,0.09495949,1.0465449,0.053681668,-0.18047231,-0.027433075,-0.06688887,-0.33991835,0.40053457,0.11367507,-0.9271233,-0.711628,-0.10533397,-0.5147924,0.20587222,0.68179166,0.08549772,0.48139295,0.44415462,-0.010066149,0.8499526,-0.48024422,-0.22374304,0.8701912,-0.11509707,-0.16381592,0.61286205,-0.49553263,0.057742734,0.23550372,-0.17933275,0.7545143,0.0991172,-0.10612105,-0.30197105,-0.32254663,0.27172747,0.57985604,0.3141873,-0.5787735,0.29290196,-0.27141052,-0.04420863,-0.17759892,0.22694439,-0.4815486,-0.91888446,0.07918591,-0.46910757,0.18631254,-0.5556796
5ac00a78-89dc-4d21-bb1a-5db1e0effb70,5,4,542.8026402680844,1350.0254841336946,135.7006600670211,270.0050968267389,0.8,9,289.87899381277896,49.01311452592853,91.77031304991245,0.0005005321341035344,0.0024740364664402746,0.22443587355868058,0.0036971002490169755,0.0,0,-0.0673951,-0.0750676,0.68163276,0.3995468,0.48688087,-0.3092009,-0.47782448,0.08681017,0.08775135,-0.27919993,0.51161075,-0.5281873,-0.05866525,0.25524426,0.25315854,0.92203754,0.48952496,-0.73423076,-0.3877761,0.44712314,-0.3288682,0.55054307,-0.6696039,-0.2562341,-0.51765054,0.7014471,0.3886222,-0.34106314,-0.35933012,0.10933889,-0.4921381,-0.14008443,0.3479331,-0.5899926,-0.71874994,0.34492537,0.199546,0.047279272,-0.2537466,-0.16112365,-0.022183271,0.74325824,-0.05834903,0.03181354,0.13642597,-0.46072403,0.0015955067,0.1578305,0.88852054,1.0044883,0.27033493,0.009365176,0.24092121,0.97478986,-0.30020294,0.28961876,0.93704814,-0.57122034,-0.2245113,-0.2663132,0.35255712,1.0185932,0.5760855,0.32931837
b8d01e8d-684b-4322-a6c8-772c4288bd0e,3,5,1960.5965023168046,723.9875438393642,392.1193004633609,241.32918127978806,1.6666666666666667,8,465.5443797572301,338.142728838144,47.15408834374832,0.00036358332829155096,0.001153437800965488,0.20373299876919318,0.002567339871545462,0.0,0,-0.33800384,-0.43372005,0.7092718,0.6661001,0.93788505,-0.4201235,-0.5767214,-0.18698236,0.6270267,-0.13128771,0.64162457,-0.26593822,-0.058380973,-0.042648315,-0.1253066,0.6324854,0.71815443,0.19148263,0.23938864,0.47711754,-0.18267833,1.0052401,-0.29248002,-0.1305131,0.30397096,0.14089955,-0.3740155,0.05654637,-0.3898195,0.02066802,-0.3388707,-0.11285761,-0.15123859,-0.48385456,-0.06950662,-0.08620682,0.43881395,-0.66302377,-0.26530695,0.29184297,0.513997,0.8504909,0.4235774,-0.51458794,0.3157895,-0.3364858,-0.17223832,-0.11300942,0.41333553,0.8483885,-0.0097899325,0.041702777,0.42300257,0.64721453,-0.123705015,-0.41808525,1.1268823,-0.26870763,-0.31245214,-0.3178019,-0.116167024,0.6893987,0.18622026,0.39257622
16fc66a5-a8e6-4dc1-be6d-52aae14a172e,1,7,2327.1034608645095,183.7005512328305,332.4433515520728,183.7005512328305,7.0,8,486.0333769696007,249.1396867603208,73.24780399997238,0.00024764294981159527,0.0005030603525277349,0.18381210096082276,0.0005168703150051507,0.0,0,-0.12553805,-0.16933753,-0.15828677,0.32871982,0.26700592,-1.1302873,-0.12843207,0.11204235,-0.055851813,0.5917566,-0.12631045,-0.4060488,-0.14494365,0.7156176,-0.9312181,0.98014873,-0.36076546,-0.28028443,-0.22386068,0.53189695,0.6389615,0.28903833,-0.41630343,-0.53637314,-0.67282975,0.71271694,0.42951468,0.09439331,-0.14967841,-0.22077607,-0.2917738,-0.047639847,-0.21516517,0.040061433,-0.034131408,0.29830384,0.14938459,-0.09708085,0.016818954,0.28911448,-0.015024183,0.2580133,-0.10554514,0.61960393,0.2016244,0.27443767,-0.028667448,-0.40738037,-0.18545525,-0.2106512,-0.5466149,0.29625586,-0.041978665,0.31276333,-0.13401051,0.5617452,0.13812509,-0.16375971,0.38982308,0.53389215,0.4617779,-0.011626982,0.0023384367,-0.3998969
bf40af81-a8db-4410-ae39-b677700310b1,5,8,2262.707747295282,686.9727789659604,282.83846841191024,137.39455579319207,1.6,13,487.9367882000857,38.26418390725191,161.69564782855426,0.0012356484512937615,0.0050513732950294874,0.2388576743571894,0.0075357375501583545,0.01282051282051282,1,0.7521689,-0.4351004,0.6310573,-0.6225443,0.25008678,0.2168291,-0.11976701,-0.75013745,-0.6622097,0.34863535,0.49888846,0.6097987,-0.59447396,0.49506396,-0.14926472,0.2636802,-0.81753683,-0.4140422,0.033506185,0.7665958,0.48651505,0.3761044,0.015935894,-0.6830963,0.3486623,0.054910928,0.42279002,-0.34005266,0.36314332,-0.86277205,-0.5017331,0.18343045,-0.11124989,-0.019635841,-0.6474517,-0.30455083,0.61547875,-0.33792108,-0.46716657,0.5082011,-0.13515972,0.16223316,-0.22417536,0.5572447,-0.08900058,-0.32761458,0.50539994,0.11006803,0.15240057,0.18038689,-0.46662435,0.31761655,-0.22406596,0.7974725,0.010871985,-0.05483952,-0.6743624,0.01563268,0.1342543,-0.39073202,0.04484073,0.31094724,0.24213882,0.14929514
437f1015-1919-4e64-8546-972e75d0efea,42,23,30656.49334276472,51465.58635498528,1332.8910149028138,1225.3711036901257,0.5476190476190477,65,1979.1357295138432,305.27878705126506,519.9845639432447,0.004952418500305357,0.01843491674263579,0.2881945725714012,0.2686891702000242,0.19047619047619047,72,0.711264,-0.2811498,0.3588244,0.6109777,0.35182887,-0.14171939,0.34466723,-0.37610066,-0.16214606,-0.31238618,0.11206924,0.24454045,-0.45283285,0.2946453,-0.49567893,0.12539865,-0.09191121,-0.39438027,0.23906884,0.10173475,0.38014737,0.15134588,-0.07994059,-1.3683636,0.09072365,0.20997617,-0.27234462,0.47469324,0.035117712,-0.5449965,0.17670815,0.20257445,-0.04814825,-0.29407758,-0.333491,0.04904163,-0.03378907,-0.57353276,-0.47478613,0.37965477,0.3433775,0.35179213,0.42550686,0.2502839,-0.29677922,-0.41018453,0.113001876,-0.65881795,-0.40952536,-0.0885184,0.15827797,0.21629654,0.20084938,-0.19778381,0.375421,0.5152697,0.20199978,0.25881165,0.36437583,-0.34998155,-0.29381937,0.055255767,0.15392195,0.052738324
841cd45b-9ae4-4f7a-95a5-98094153dca1,5,4,825.6206494750858,776.3931505117689,206.40516236877144,155.2786301023538,0.8,9,431.5816715390241,36.81417177476175,142.61196308658748,0.0007034727833882587,0.002826749507038771,0.23515136047960114,0.006864589875060616,0.027777777777777776,1,-0.0152357295,0.15950572,0.18391173,0.38333458,0.56359786,-0.035065927,0.80494297,-0.86695564,0.11746172,-0.08932032,0.13065387,0.4364791,-0.15647388,-0.48164904,-0.19139035,0.13394676,0.7365211,-0.19104104,0.050341707,0.53803116,-0.2236228,0.4791805,-0.0069093173,-0.8121155,-0.44412532,0.06305429,-0.57794774,-0.0054968013,-0.4295619,-0.10353407,0.81040573,0.8878335,-0.18572952,0.29428837,-0.14790104,-0.13694946,0.35992712,-0.33097026,0.011965247,-0.37088475,-0.59255296,0.8310834,-0.06753805,0.17160076,-0.047115862,-0.70973825,0.25378743,-0.46626434,-0.0359984,0.8625351,-1.0212041,-0.142121,0.060830276,-0.014237816,-0.4938478,1.0838916,0.8284561,0.26023033,-0.16030908,0.19061676,-0.016094498,0.08719545,-0.37650248,0.4433362
88a0423f-911a-4f40-92e3-c984725f80a4,4,2,315.2567204540859,911.757847172186,157.62836022704295,227.9394617930465,0.5,6,174.9569437615612,140.2997766925247,17.32858353451826,0.0007430669475137961,0.0008031252601818828,0.2304208301869121,0.014102200827977748,0.0,0,0.26851138,0.34307218,0.1789579,0.10339231,0.48797426,0.010306176,-0.14370911,0.24202089,-1.0431516,-0.32821164,0.37153798,-1.5570791,-1.6389842,-0.18246049,-0.700717,0.3949915,-0.07091886,0.08926558,-0.019890063,0.93185455,0.4392687,-0.043365348,-0.480236,0.30492002,-0.19839707,-0.37224022,-0.85832983,-0.44095546,-0.45949835,-0.15240298,-0.14398375,-0.08760638,0.16377805,-0.8297884,0.22466615,0.62948066,0.67126215,-0.014777613,-0.0060352553,0.56661445,-0.6380112,1.0723592,0.059023526,-0.8479008,0.021281462,0.35596088,0.28927505,-0.5150144,-0.14563671,-0.19652629,0.14533593,-0.5936134,-0.043538366,-0.5117857,0.2183877,0.10286511,0.072037935,-0.7381303,-0.33120248,-0.13352463,-0.69660914,-0.077069424,0.102417916,-0.4307221
973f289a-e581-450d-9fdb-0996da992d10,5,6,1886.9429160281659,835.3060120280232,314.49048600469433,167.06120240560466,1.2,11,444.63446734401737,205.7355761996481,82.88005731516547,0.000773890128002906,0.0035509456930022188,0.23827988607862824,0.011790820424295247,0.0,0,-0.09366361,-0.2973352,-0.53048456,0.2388335,0.35451943,0.4865877,0.7032618,-0.7266341,0.25739983,-0.5990251,-0.41758984,-0.22383991,-0.46954462,0.31426114,-0.1418957,1.0537833,-0.26702374,0.009948295,-0.17861407,0.30800095,-0.5807333,0.82334924,-0.03198814,-0.83323675,-0.20319816,0.119930334,0.027232762,-0.2956654,-0.0066634626,-0.49320203,-0.26754013,0.27238423,0.54043865,-0.20239803,-0.23015268,-0.13766244,0.5907747,-0.10641216,-0.9590045,0.56257474,-0.06667224,0.3630667,-0.22271374,-0.5419791,0.06738494,-0.28445253,0.4129535,-0.042159885,0.19745092,-0.18982425,-0.28051195,0.2583183,0.4472784,-0.044395305,0.58091825,-0.5024025,-0.104389764,-0.3782903,-0.31026995,0.29728863,-0.5918272,-0.19694786,-0.22320181,0.6417771
2da54410-0809-4edd-8b5f-4a9c5ab9cc74,10,5,1372.3707302606513,2669.3054967762387,274.47414605213027,266.93054967762384,0.5,15,415.5117750626112,25.542250710388547,131.9565763171954,0.0013748048400398403,0.005059780401399878,0.2570587288750128,0.02187710033522387,0.0,0,0.25457698,-0.36089933,0.1947984,-0.56548625,0.14862671,0.2802318,0.56312424,0.13155559,-0.07889365,-0.043681398,-0.11953092,0.3989421,-0.15017556,-0.6288873,0.3273056,0.40355337,-0.5416274,-0.048450284,0.18834676,0.30957836,0.5218659,0.27971107,-0.104591504,-0.3091124,-0.04305232,0.3647789,-0.52891624,-0.46778026,-0.06723157,0.07156349,0.1425497,0.4744528,0.59253615,-0.22031291,0.20998566,-0.42093635,-0.062186316,-0.08204644,0.635116,0.722982,-0.54780614,0.57319915,0.2419123,0.44714084,0.37554064,-1.3412071,-0.057062466,-0.07248793,0.11142847,0.18647356,0.13682796,-0.63750744,-0.21294843,-0.041847073,0.37950614,0.5881958,-0.027092839,-0.8066578,-1.0420215,0.542576,-0.79060316,-0.075131044,-0.39032376,0.49741584
3add6672-2910-4906-9845-a14d6604ec5c,4,4,1011.7040026567323,1423.6570836205308,252.92600066418308,355.9142709051327,1.0,8,355.6528630572482,171.14795856894222,69.06520237760114,0.0005178714725293375,0.0016747677307398505,0.212340816781429,0.003420958668424191,0.0,0,0.48815593,0.5998754,0.16115192,0.4051204,0.48463026,-0.7451368,0.0887803,-1.2568882,-0.037558604,-0.33507767,0.7033797,0.46418643,-0.39709923,0.20953631,1.1533338,0.65169215,0.036211707,-0.22216275,-0.34550166,0.25409126,0.61816835,-0.2594091,-0.37836906,-0.31335557,-0.32024577,-0.28374973,-0.45170662,0.06620932,0.07907165,-0.5935626,0.3711302,0.15046911,-0.29171368,-0.12037152,-0.7598492,0.4820062,-0.08994813,-0.1857699,0.53679013,0.44729447,-0.18363336,-0.45147243,-0.004782339,-0.27032125,0.4547207,-0.50435865,-0.7396448,0.062158257,0.2692652,-0.16379695,0.6908965,0.7156352,0.446166,0.23608997,0.34067708,0.45361394,0.21757711,-0.3536372,0.0106438445,1.0805682,-0.16653916,-0.13118891,0.5687355,0.20368652
